doc_name,node_ix_src,text_src,label,edits,edits_count
7-1235,7-1235_v1_report37844_3@1,"- Reference 5 is referred as “updated TCGA clinical data”. This is incorrect. The paper referred to is an interpretation of the clinical data in the context of the Pan Can Atlas effort by the TCGA, but it is NOT the official clinical data. It is a derived product of it.",Edit suggestion_explicit,7-1235_v2_10@4===7-1235_v1_10@4,1
7-1235,7-1235_v1_report38311_2@0,"1. As noted by reviewer 1, the manuscript should be carefully proofread for typographical errors and standard english grammar.",Edit suggestion_implicit,7-1235_v2_10@6===7-1235_v1_10@6;7-1235_v2_16@3===7-1235_v1_16@3;7-1235_v2_16@7===7-1235_v1_16@7;7-1235_v2_19@1===7-1235_v1_19@1;7-1235_v2_21@0===7-1235_v1_21@0;7-1235_v2_26@1===7-1235_v1_26@1;7-1235_v2_2@0===7-1235_v1_2@0;7-1235_v2_2@1===7-1235_v1_2@1;7-1235_v2_2@2===7-1235_v1_2@2;7-1235_v2_30@3===7-1235_v1_30@3;7-1235_v2_4@0===7-1235_v1_4@0;7-1235_v2_4@3===7-1235_v1_4@3,12
7-1235,7-1235_v1_report38311_2@1,"For example: the common R package ggplot2 is referred to in the text as ""ggplots2"".",Edit suggestion_explicit,7-1235_v2_14@1===7-1235_v1_14@1,1
7-1235,7-1235_v1_report38311_3@2,A plan for updating the packaged TCPA and survival data should be included in the manuscript (and implemented in the package).,Edit suggestion_implicit,,0
7-1235,7-1235_v1_report38311_3@3,"Automating this process as a function in the package would be ideal, but detailed instructions for updating the packaged data for local installations would be acceptable as well.",Edit suggestion_implicit,,0
157-ARR,157-ARR_v1_review1_3@1,I am still a little concerned about the Figure 2.,Weakness,,0
157-ARR,157-ARR_v1_review1_3@2,This still requires a high-res display and zoom-in.,Weakness,,0
157-ARR,157-ARR_v1_review1_3@3,I suggest the authors use supplementary pages or materials to show a clearer and detailed version of the table.,Edit suggestion_explicit,,0
157-ARR,157-ARR_v1_review2_3@1,"1. Does not evaluate the performance of the end-to-end model using any automatic metrics. 
",Weakness,,0
157-ARR,157-ARR_v1_review2_3@2,"2. Only a small human evaluation has been conducted. 
",Weakness,,0
157-ARR,157-ARR_v1_review2_3@3,3. Should use more baseline models to investigate the effectiveness of various techniques.,Edit suggestion_implicit,,0
157-ARR,157-ARR_v1_review2_4@1,"1. Figure 2 should be presented better. 
",Edit suggestion_explicit,157-ARR_v2_29@1===157-ARR_v1_28@1;nan===157-ARR_v1_30@0;nan===157-ARR_v1_30@1;nan===157-ARR_v1_30@2,4
157-ARR,157-ARR_v1_review2_4@4,(b) should be demonstrated better.,Edit suggestion_explicit,,0
169-ARR,169-ARR_v1_review1_1@3,"Notably, the author does not really deploy the model.",Weakness,,0
169-ARR,169-ARR_v1_review1_1@4,"Instead, they derive pseudo-feedbacks from gold labels, which causes a significant gap between their simulation and real-world interaction.",Weakness,,0
169-ARR,169-ARR_v1_review1_1@11,"Although the author claims that their work is the first for QA, there is significant overlap between this work and Campos et al. (2020), which also uses binary user feedback to improve a Conversational QA model. But it is not cited in the paper.",Weakness,169-ARR_v2_61@2===nan;169-ARR_v2_61@3===nan;169-ARR_v2_61@4===nan,3
169-ARR,169-ARR_v1_review1_3@1,"1. Despite the well-motivated problem formulation, the simulation is not realistic.",Weakness,,0
169-ARR,169-ARR_v1_review1_3@2,The author does not really collect feedback from human users but derives them from labeled data.,Weakness,169-ARR_v2_60@5===nan,1
169-ARR,169-ARR_v1_review1_3@3,One can imagine users can find out that returned answers are contrastive to commonsense.,Weakness,,0
169-ARR,169-ARR_v1_review1_3@5,"However, it is not very reasonable to assume that the users are knowledgeable enough to provide both positive and negative feedback.",Weakness,,0
169-ARR,169-ARR_v1_review1_3@8,"In conclusion, it would be more realistic to assume that only a small portion of the negative feedback is trustworthy, and there may be little or no reliable positive feedback.",Weakness,,0
169-ARR,169-ARR_v1_review1_3@10,"Therefore, the experiment results cannot support the claim made by authors.
",Weakness,,0
169-ARR,169-ARR_v1_review1_3@11,2. There is a serious issue of missing related work.,Weakness,,0
169-ARR,169-ARR_v1_review1_3@16,3. The adopted baseline models are weak.,Weakness,,0
169-ARR,169-ARR_v1_review1_3@17,"First of all, the author does not compare to Campos et al. (2020), which also uses feedback in QA tasks.",Weakness,169-ARR_v2_61@2===nan;169-ARR_v2_61@3===nan,2
169-ARR,169-ARR_v1_review1_3@18,"Second, they also do no comparison with other domain adaptation methods, such as those work cited in Section 8.",Edit suggestion_implicit,169-ARR_v2_58@5===nan,1
169-ARR,169-ARR_v1_review1_4@1,Line 277: “The may be attributed…” -> “This may be attributed…,Edit suggestion_explicit,169-ARR_v2_50@5===169-ARR_v1_50@5,1
169-ARR,169-ARR_v1_review2_3@1,"1. The binary reward from user feedback is weak due to the large search space for EQA, resulting in the incapability of providing precise supervisory signals.",Weakness,,0
169-ARR,169-ARR_v1_review2_3@2,"Need to design a more sophisticated reward. 
",Weakness,,0
169-ARR,169-ARR_v1_review2_3@3,"2. The proposed approach heavily relies on how accurate the initial model is, which means it is highly sensitive to model initialisation, limiting its usefullness. 
",Weakness,,0
169-ARR,169-ARR_v1_review2_3@5,"4. Some other papers of learning from feedback for QA should be compared, such as Learning by Asking Questions, Misra et al. CVPR 2017.",Weakness,,0
169-ARR,169-ARR_v1_review2_4@2,Why only use single-pass in online learning?,Weakness,,0
170-ARR,170-ARR_v1_review1_1@14,"In addition, there are some minor concerns that could be addressed to further enhance this work: 1. 	The experiment for inference time comparison should be added. 
",Edit suggestion_implicit,,0
170-ARR,170-ARR_v1_review1_1@15,"2. 	More detailed analysis of the cascading errors is necessary. 
",Edit suggestion_implicit,170-ARR_v2_63@6===nan;170-ARR_v2_63@7===nan;170-ARR_v2_63@8===nan,3
170-ARR,170-ARR_v1_review1_1@17,It would be valuable to explore the scalability of this work for these complex question types.,Weakness,170-ARR_v2_63@10===nan;170-ARR_v2_63@11===nan,2
23-ARR,23-ARR_v1_review1_3@1,1. My biggest concern is whether the templates are domain or dataset-specific.,Edit suggestion_implicit,23-ARR_v2_36@3===23-ARR_v1_35@3,1
23-ARR,23-ARR_v1_review1_3@2,"The motivation is to address the domain generalization on column operations, but it is implemented by manually crafted ad-hoc templates that could be tailored for the datasets.",Weakness,,0
23-ARR,23-ARR_v1_review1_3@6,So I'm not sure whether repartitioning the SQUALL is the best choice or any other resources are also available.,Weakness,,0
23-ARR,23-ARR_v1_review2_3@1,1. A critical weakness of the paper is the lack of novelty and incremental nature of work.,Weakness,,0
23-ARR,23-ARR_v1_review2_3@6,"With the help of these column templates, I think many approaches (parsers) can easily solve the problem.",Weakness,,0
23-ARR,23-ARR_v1_review2_4@1,"1. It will good if the authors can learn the templates for schema expansion from source domain data. 
",Edit suggestion_implicit,,0
23-ARR,23-ARR_v1_review2_4@3,"Comparing with below methods will show generality of ideas proposed in the paper in a much better way.
",Edit suggestion_implicit,,0
23-ARR,23-ARR_v1_review3_3@1,"As mentioned in the paper, the process of expanding columns is quite heuristic, and pruning is arguably tricky to train and tune.",Weakness,,0
23-ARR,23-ARR_v1_review3_4@1,Maybe the authors can talk a bit about what the findings of this work imply from the perspective of the creator/maintainers of databases.,Edit suggestion_implicit,,0
23-ARR,23-ARR_v1_review4_3@1,"The column operation problem is worth studying, and the proposed ideas are also good, but the implementation is not exciting.
",Weakness,23-ARR_v2_33@1===23-ARR_v1_32@5,1
23-ARR,23-ARR_v1_review4_3@4,"So, while this is indeed a solution, the manual schema expansion method is not exciting.  ",Weakness,,0
23-ARR,23-ARR_v1_review4_3@5,"Secondly, I think schema pruning should be directly integrated into the text-to-SQL model and trained together, just like many models on the Spider leaderboard.",Edit suggestion_implicit,,0
23-ARR,23-ARR_v1_review4_3@8,"Unless detailed comparative experimental, I do not think the current schema pruning design is reasonable.",Weakness,,0
23-ARR,23-ARR_v1_review4_4@1,An auto Schema Extension method would be more exciting.,Edit suggestion_implicit,23-ARR_v2_63@4===nan,1
14-ARR,14-ARR_v1_review1_3@1,"1. Authors could have investigated Vrank predictions, towards understanding where the model makes mistakes.",Edit suggestion_implicit,,0
14-ARR,14-ARR_v1_review1_3@6,"This seems to be a weakness of the proposed approach since by definition, it is trying to imitate human judgment, but without access to the same information that annotators had to decide.",Weakness,,0
14-ARR,14-ARR_v1_review1_3@7," In the Appendix, ""Model Design"" section, authors state that tried vision and language models but do not provide details.",Edit suggestion_explicit,14-ARR_v2_69@5===nan;14-ARR_v2_69@6===nan,2
14-ARR,14-ARR_v1_review1_3@9,"Given the insights gathered by the authors, I would expect a critical discussion regarding the inclusion of Vrank in VIST evaluation protocols.",Edit suggestion_implicit,,0
14-ARR,14-ARR_v1_review1_4@1,"In overall, the paper is well written, but there are some minor typos so I would suggest proofreading the manuscript.",Edit suggestion_implicit,,0
14-ARR,14-ARR_v1_review1_4@2,"Some of the typos/grammar issues found: -Line 130-131: check grammar -Line 248: ""... and is ..."" -Line 400-401: check grammar -Line 426: ""autometric"" -Line 556-557: check grammar",Edit suggestion_explicit,,0
14-ARR,14-ARR_v1_review2_3@1,"1. The related work section, especially the part related to ""VIST-Human Evaluation"", should report more details about the difference between their approach and previous state of the art",Edit suggestion_explicit,,0
14-ARR,14-ARR_v1_review2_3@2,2. It would be beneficial if the authors could release both their data as well as pretrained model in order to make sure that other researchers can reuse their evaluation and potentially build upon their work,Edit suggestion_implicit,,0
14-ARR,14-ARR_v1_review2_4@1,1. Typo Line 516,Edit suggestion_explicit,,0
14-ARR,14-ARR_v1_review3_3@4,"
One small technical concern: For Table 4, The BLEU-4 score is suspiciously low, especially in comparison to SacreBLEU, which also computes BLEU-4.",Weakness,,0
14-ARR,14-ARR_v1_review3_3@5,"My suspicion is that BLEU-4 is often zero for some stories, which leads to many ties of 0 vs 0. I think that ties should be broken randomly, or that the authors should mention this is the cause (if indeed my suspicions are correct).",Edit suggestion_explicit,,0
2-173,2-173_v1_report1566_2@0,The following minor changes are suggested to improve clarity and data interpretation:,Weakness,,0
2-173,2-173_v1_report1566_3@0,"- In paragraph 1 of page 4, state explicitly whether hydrocortisone was present in the culture medium of the other cell lines and primary cultures.",Edit suggestion_explicit,2-173_v2_16@6===2-173_v1_16@6,1
2-173,2-173_v1_report1566_4@0,"- In paragraph 3 of page 8 and the final paragraph page 9; I suggest caution in the conclusion that the results, which were obtained in an adenocarcinoma cell line, support the proposal that glucocorticoids increase CYP3A5 and inhaled glucocorticoid metabolism in vivo. In fact, the negative data for primary cells argues against the hypothesis.",Edit suggestion_explicit,2-173_v2_63@0===2-173_v1_63@0,1
2-173,2-173_v1_report1628_3@0,"Although the data in A549 cells are convincing, the hypothesis that CYP3A5 is expressed in “non-transformed” lung cells (tracheal/bronchial) potentially regulated by corticosteroid therapy is not apparent from the study.",Edit suggestion_implicit,2-173_v2_62@2===2-173_v1_62@2;2-173_v2_63@0===2-173_v1_63@0;2-173_v2_63@1===2-173_v1_63@1,3
2-173,2-173_v1_report1628_3@1,"Unless the authors can show that CYP3A5 is indeed expressed in vivo in the epithelium in endobronchial biopsies from asthmatic patients, the physiological and/or clinical relevance of the present study in steroid insensitive patients is not apparent and this point should be revised in the discussion.",Edit suggestion_implicit,2-173_v2_63@2===nan,1
2-173,2-173_v1_report1628_4@2,How can the authors explain that M1 is sensitive to 1-ABT?,Weakness,,0
2-180,2-180_v1_report1747_3@0,The only limitation of the current manuscript is related to the difficulties in interpreting null outcomes; in this case a triple negative result.,Weakness,,0
2-180,2-180_v1_report1747_5@3,"Nonetheless, in the absence of any positive sign of a stimulatory impact, this possibility cannot be ruled out and should probably be briefly discussed.",Edit suggestion_implicit,,0
2-180,2-180_v1_report1747_7@0,"- Introduction, Page 1, Col 1, Par 1, Line 6. Could the authors re-evaluate the adequacy of the term “metaplasticity” with regards to TMS-induced LTP effects, as to this reviewer, the main effect of high frequency stimulation are LTP or LTP-like effects. Metaplasticity is a consequence of forcing homeostatic plasticity beyond a particular boundary, which may result in paradoxical modulatory effects.",Edit suggestion_explicit,,0
2-180,2-180_v1_report1747_8@0,"- Introduction, Page 1, Col 1, Par 2, Lines 7-9 . With regards to this issue, in this particular study were the authors hypothesizing a direct impact of low field pulsed magnetic stimulation on specific cortical locations translated through connectivity into a declarative and spatial memory region such as the hippocampus, or a cortical effect of stimulation leading to subsequent changes in behavior that could leave a distinctive memory trace in the hippocampus?",Edit suggestion_explicit,,0
2-180,2-180_v1_report1747_9@0,"- Introduction, Page 1, Col 1, Par 3 . The paper by May et al. 2007, Cereb. Cortex, in which the effect of 5 straight days of rTMS on humans assessed with MRI methods and regional size increases (hypothetically attributed to increases in spine density) could be relevant for this introduction.",Edit suggestion_explicit,,0
2-180,2-180_v1_report1747_10@0,"- Methods, Page 1, Col 2, Par 1, Lines 7-8. Could the authors provide an idea of how far in their development (if possible in age compared to humans) are 8-10 week old mice? It seems that in a prior study by the same authors that showed significant results after 14 days of low field rTMS on the visual cortex by Rodger et al. 2012, FASEB J, the mice were slightly younger (6-8 weeks). Is this period crucial in terms of postnatal development for mice? Could a less plastically sensitive brain of 8-10 week old mice vs. 6-8 week old mice explain the current null results? Please comment briefly in the manuscript.",Edit suggestion_explicit,2-180_v2_11@6===2-180_v1_10@5,1
2-180,2-180_v1_report1747_11@0,"- Methods, Page 2, Col 2, Par 2, Lines 6-7. Why were mice tested before the low field pulsed magnetic stimulation session and not also immediately thereafter, when the impact of the stimulation should have been stronger? Although I understand the authors sought a long-term effect, such a measure could have proven useful to reveal at least an immediate day-to-day impact of stimulation and become a proof of their efficacy? Given the order of events, one could be tempted to speculate the possibility of non-synergistic interaction between the lasting effects of task practice and immediately subsequent low field rTMS stimulation, cancelling the modulatory effects.",Edit suggestion_explicit,2-180_v2_13@4===nan,1
2-180,2-180_v1_report1747_12@0,"- Methods, Page 3, Col 1, Par 2, Lines 7-8 . As this is not a standard rTMS stimulation device, some additional information on the stimulation source should be given to be able to compare the efficiency of low field pulsed magnetic stimulation with current human rTMS equipment. More specifically, what is the shape of the stimulating pulse (monophasic, biphasic?) and what is the rise time of the field? The pattern of stimulation used seems essentially an “excitatory” 10 Hz rTMS pattern, preceded and followed by short instances of ~6 Hz stimulation. Was this high frequency employed as a way to induce LTP phenomena in the hippocampus or as a tool to enhance cortical excitability and facilitate learning behavior leading then to functional and anatomical modulations of the hippocampus? Please comment briefly.",Edit suggestion_explicit,2-180_v2_18@1===2-180_v1_17@1;2-180_v2_43@0===nan;2-180_v2_43@1===nan;2-180_v2_43@2===nan;2-180_v2_43@3===nan;2-180_v2_45@0===nan;2-180_v2_45@1===nan;2-180_v2_45@2===nan;2-180_v2_45@3===nan,9
2-180,2-180_v1_report1747_13@0,"- Methods, Page 3, Col 1, Par 2, Lines 7-8. Navigation of the TMS coil of course could have been improved given the high-focality of the device used by the authors and the fact that any small head movements in a small rodent brain could easily lead to a completely different area of stimulation. It is true that prior studies in awake felines by our own group (see Valero-Cabré et al . 2006, Exp Brain , Valero-Cabre A et al. 2008, Eur J Neurosci. ) have used a similar manual procedure, but it is also the case that the coils and brains in those studies were larger and precise location on a specific region of the posterior parietal cortex was guided day to day by stereotaxic based measures and references. In many instances, we additionally benefited from parietal bone transparency during surgery, and identified in each animal the sulci/gyral pattern and labelled the exact area of interest (see Valero-Cabré et al . 2005 Exp Brain Res, Valero-Cabré et al .2007 Exp Brain Res ). Furthermore, in groups that were to be followed longitudinally, we placed a dental acrylic plug, that could be palpated through the skin of the scalp (see Afifi et al. 2012 Eur J Neurosci ) which was then used as consistent localization marker. The correct positioning of those plugs with regards to the stimulated areas was often verified pre-treatment by anatomical MRI methods and also in post-mortem brain dissections at the end of the follow up. In the current study, given the elongated shape of the hippocampus in rodents, which part of the rodent cortex or which stereotaxic level was aimed at during the stimulation? Also, in contrast with the quoted feline study, the authors indicate here that the coil was not in direct contact with the scalp. As air is a strong isolator, could that have attenuated the strength of such a low intensity field even further? Were Hall probe field measures in the hippocampus performed with the stimulating cell also separated from the scalp?",Edit suggestion_explicit,2-180_v2_19@3===nan;2-180_v2_19@4===nan;2-180_v2_19@5===nan,3
2-180,2-180_v1_report1747_14@0,"- Discussion, Page 5, Col 1, Par 1, Lines 4-6. The statement “ The absence of observed behavioral and structural change is consistent with previously reported rTMS specificity for abnormal systems ” needs to be expanded upon as the Ephrin-A2-/- mice have indeed abnormal systems. Maybe a short comment on how to reconcile the current findings with those reported in Rodger et al. 2012, FASEB J , would be important as in that study by the same authors similar stimulation patterns were able to correct cortico-collicular connectivity only in Ephrin-A2-/- and not in Wild type mice, supporting the above-mentioned statement.",Edit suggestion_explicit,2-180_v2_38@3===2-180_v1_37@3,1
2-180,2-180_v1_report1747_15@0,"- Discussion, Page 5, Col 1, Par 1, Lines 6-8 . I would strongly advise the authors to alter the contents of the sentence “ Furthermore, the lack of adverse effects in our long term study contributes evidence that rTMS is safe to use in healthy control participants ”. Could they rephrase to something like “Furthermore, the lack of adverse effects in our long term study suggests that up to 5 weeks of daily sessions (35 session) of low field pulsed magnetic stimulation at the parameters used in this study appears safe to use in healthy participants”. This is important as the intensity levels employed are very different of those employed in human rTMS, which are much higher, and this information could have some public health implications for future use of rTMS in humans.",Edit suggestion_explicit,2-180_v2_38@4===2-180_v1_37@4,1
2-180,2-180_v1_report1747_16@0,"- Discussion, Page 5, Col 2, Par 1, Lines 19-21 . Please check the accuracy of the sentence “ To our knowledge, there have been no studies assessing cognitive effects of long-term rTMS in patients and healthy controls, which presents a large gap in knowledge ”",Edit suggestion_explicit,2-180_v2_40@6===2-180_v1_39@6,1
2-180,2-180_v1_report1747_17@0,"- Discussion, Page 5, Col 2, Par 1, Lines 21-22 . As indicated above (comment 10), would the authors agree to rewrite the sentence “ Although more research is needed, our results support that rTMS is safe to use in healthy control participants… ” and revise the second part of it “ … invaluable in assessment of rTMS effects clinically ” which to this reviewer is confusing?",Edit suggestion_explicit,nan===2-180_v1_39@7,1
2-180,2-180_v1_report1747_18@0,"- Discussion, Page 5, Col 2, Par 2, Lines 5-8. This sentence can be a bit surprising to readers, why did the authors chose a knock out for Ephrine A2 in a study that aimed to analyze spine density in the hippocampus if as they affirm in this paragraph, this molecule is not involved in spine dynamics? Maybe the rational for that choice needs to be explained more carefully.",Edit suggestion_explicit,2-180_v2_8@0===nan,1
2-180,2-180_v1_report2135_2@0,"The title and abstract should ideally reflect the findings of the study more precisely, for example:",Edit suggestion_explicit,,0
2-180,2-180_v1_report2135_4@1,"Furthermore, the abstract should mention that they were adult mice and the background strain used was C57Bl/6J, as it is possible that different aged mice and/or a different genetic strain of mice might respond differently to the same rTMS protocol.",Edit suggestion_explicit,,0
2-180,2-180_v1_report2135_5@3,"The authors report no significant gene effects, and it is therefore not a major confound in this case, however if randomised littermates were not used (as the methods imply) this should be noted.",Edit suggestion_implicit,2-180_v2_11@4===nan;2-180_v2_8@3===2-180_v1_7@1,2
2-180,2-180_v1_report2135_6@1,"However, it might be worth noting that an extensive battery of behavioural tests (for example including sensory, cognitive, affective and motor protocols) on wild-type mice would be worth pursuing to assess whether this rTMS protocol (or others with different spatial and temporal specificities) has any effects on brain function analogous to human studies.",Edit suggestion_implicit,2-180_v2_40@7===nan;2-180_v2_40@8===nan,2
7-1030,7-1030_v1_report36742_2@2,This does not appear to take account of varying time since the projects were funded (i.e. 7 year gap between projects that were funded from 1999 to 2006).,Weakness,,0
7-1030,7-1030_v1_report36742_2@4,"We therefore suggest a more meaningful outcome measure would be either the number of citations per year per study, or the total number of citations in, say, the 5 years following the final project report, or some other standardised project milestone.",Edit suggestion_implicit,,0
7-1030,7-1030_v1_report36742_2@5,Adding the review year to the model does not seem to adequately control for this factor (though qualified statistical advice is needed to clarify this).,Weakness,,0
7-1030,7-1030_v1_report36742_3@1,Was there any variation in study designs within this field that might also change the expected number of citations (e.g. systematic reviews may attract more citations than primary experimental studies in some fields)?,Edit suggestion_implicit,,0
7-1030,7-1030_v1_report36742_4@1,"So, it would be useful to plot the standard deviation of the citations against the standard deviation of the peer review score.",Edit suggestion_implicit,7-1030_v2_64@3===7-1030_v1_52@13,1
7-1030,7-1030_v1_report36742_5@0,"4. As well as using multiple imputation to correct for missing data, a sensitivity analysis in which cases with missing data are omitted would be useful.",Edit suggestion_implicit,,0
7-1030,7-1030_v1_report36742_6@0,"5. Some measure of the model fit would be useful, eg.",Edit suggestion_implicit,,0
7-1030,7-1030_v1_report36742_7@0,6. There was a wide variation in the number of reviewers per article from 2 to 18.,Weakness,,0
7-1030,7-1030_v1_report36742_8@0,7. Fractional polynomial model results are only presented for the best fitting model with the smallest deviance.,Weakness,,0
7-1030,7-1030_v1_report36742_8@1,"This is acceptable in principle, but it would be useful for the authors to comment on whether there was any variation in the results according to the other fractional polynomial transformations (if available).",Edit suggestion_implicit,,0
7-1030,7-1030_v1_report36742_9@0,8. Reference is made in the first paragraph to a “recent systematic review” by Guthrie et al (2018 1 ) (and also in the third paragraph).,Weakness,,0
7-1030,7-1030_v1_report36742_9@2,"We would suggest using the tern “non-systematic review”, or just “literature review”.",Edit suggestion_explicit,7-1030_v2_10@0===7-1030_v1_10@0;7-1030_v2_7@3===7-1030_v1_7@3,2
7-1030,7-1030_v1_report36742_10@4,"In the map there were some studies which focused on assessing the impact of funded research, eg.",Weakness,7-1030_v2_7@5===7-1030_v1_7@5,1
7-1030,7-1030_v1_report36742_11@0,"10. The sentence on page 3 beginning “A recent systematic review found “suggestive” evidence that funding peer review can have an anti-innovation bias 2 and that innovation and risk may not often be sufficiently addressed in review feedback 7 ” needs re-wording as not only is the Guthrie et al paper a non-systematic review, but the second reference cited in that sentence by Gallo et al is a survey (i.e. not a review at all).",Edit suggestion_explicit,7-1030_v2_10@0===7-1030_v1_10@0;7-1030_v2_7@3===7-1030_v1_7@3,2
7-1030,7-1030_v1_report36742_12@0,11. Suggest amending the sentence on page 3 “Many studies using large sample sizes found either no association or only a weak association between the mean score and the VOLUME of citations of subsequent publications”,Edit suggestion_explicit,7-1030_v2_11@1===7-1030_v1_11@1,1
7-1030,7-1030_v1_report37261_1@2,"However, this intuitive notion has yet to be put to the test, until the current study, which is a welcome contribution.",Weakness,,0
7-1030,7-1030_v1_report37261_2@0,"The experimental design and statistical analysis are compelling for an initial study, though as the authors note further complications could be addressed in later work.",Edit suggestion_implicit,,0
7-1030,7-1030_v1_report37261_3@0,"Given the prevailing policy and academic discussions the negative result is surprising and it rules out some suggested approaches to reform of the grant allocation system; however, the dataset limits the generality of the conclusions that can be drawn (through no fault of the authors) – the key limitation being that only 11% of applications can be analysed (the funded ones), a set that is heavily skewed towards the top scoring applications.",Weakness,,0
7-1030,7-1030_v1_report37261_4@0,"For example, as shown in Figure 4 there is plenty of potential for SD to be associated with increased citation, but not enough data to tell.",Edit suggestion_explicit,7-1030_v2_50@0===nan,1
7-1030,7-1030_v1_report37261_5@0,"Through its analysis, the study forces a refinement of the question of what sorts of disagreements (in extent and driven by what underlying logics) should be considered useful indicators.",Edit suggestion_implicit,,0
7-1030,7-1030_v1_report37261_6@0,"Firstly it would be valuable to understand the reasons and logics behind the disagreements that arise between reviewers, from the fact that ""disagreements between reviewers about an application can stem from different sources"".",Edit suggestion_explicit,,0
7-1030,7-1030_v1_report37261_7@0,"Secondly, we could reframe the question to address the lack of information on unfunded applications by asking how can funding best be allocated if the amount of funding available is cut by 50%.",Edit suggestion_implicit,7-1030_v2_66@1===7-1030_v1_54@1,1
7-1030,7-1030_v1_report37261_8@0,"To test this, we reanalysed the data provided by the authors with the following question: assuming only half the funding was available, which of the following selection methods would perform better?",Weakness,,0
7-1030,7-1030_v1_report37261_11@0,"Thirdly, it would be valuable to understand what sorts of disagreement exist in the scoring of all the applications (both successful and unsuccessful).",Edit suggestion_implicit,,0
7-1030,7-1030_v1_report37261_12@0,"The above questions only suggest that there is further complexity here that needs to be explored, with more complex, higher power studies.",Weakness,,0
7-1030,7-1030_v1_report37261_14@0,- It might be easier to read the paper if scores were consistently referred to as best/worst and better/worse – using ‘higher' is confusing when better scores are lower.,Edit suggestion_implicit,7-1030_v2_11@2===7-1030_v1_11@2;7-1030_v2_22@1===nan,2
